datetime,Open,High,Low,Close,Volume
2019-01-01 00:00:00+00:00,0.98159999,0.98189998,0.98159999,0.98159999,0.0
2019-01-02 00:00:00+00:00,0.98159999,0.9921,0.97960001,0.99019998,0.0
2019-01-03 00:00:00+00:00,0.99019998,0.99070001,0.98470002,0.9867,0.0
2019-01-04 00:00:00+00:00,0.9867,0.99089998,0.98519999,0.98650002,0.0
2019-01-07 00:00:00+00:00,0.98589998,0.98699999,0.97869998,0.97970003,0.0
2019-01-08 00:00:00+00:00,0.97979999,0.98360002,0.97860003,0.9813,0.0
2019-01-09 00:00:00+00:00,0.98119998,0.98220003,0.97320002,0.9745,0.0
2019-01-10 00:00:00+00:00,0.9745,0.98509997,0.97149998,0.98439997,0.0
2019-01-11 00:00:00+00:00,0.98430002,0.98580003,0.9813,0.9842,0.0
2019-01-14 00:00:00+00:00,0.9842,0.98479998,0.9799,0.98089999,0.0
2019-01-15 00:00:00+00:00,0.98089999,0.98940003,0.98000002,0.98790002,0.0
2019-01-16 00:00:00+00:00,0.98790002,0.99110001,0.98720002,0.99019998,0.0
2019-01-17 00:00:00+00:00,0.9903,0.99550003,0.98940003,0.99430001,0.0
2019-01-18 00:00:00+00:00,0.99409997,0.99610001,0.99309999,0.9957,0.0
2019-01-21 00:00:00+00:00,0.99409997,0.99900001,0.99400002,0.99720001,0.0
2019-01-22 00:00:00+00:00,0.99720001,0.99879998,0.99599999,0.99720001,0.0
2019-01-23 00:00:00+00:00,0.99739999,0.99910003,0.9939,0.99470001,0.0
2019-01-24 00:00:00+00:00,0.995,0.99790001,0.99339998,0.99650002,0.0
2019-01-25 00:00:00+00:00,0.99669999,0.99760002,0.9921,0.99309999,0.0
2019-01-28 00:00:00+00:00,0.9932,0.99349999,0.99040002,0.99159998,0.0
2019-01-29 00:00:00+00:00,0.9921,0.99599999,0.99080002,0.9946,0.0
2019-01-30 00:00:00+00:00,0.99470001,0.99970001,0.9932,0.99430001,0.0
2019-01-31 00:00:00+00:00,0.99430001,0.99540001,0.99059999,0.99419999,0.0
2019-02-01 00:00:00+00:00,0.99409997,0.9964,0.99220002,0.9957,0.0
2019-02-04 00:00:00+00:00,0.99529999,0.99954998,0.99430001,0.99769998,0.0
2019-02-05 00:00:00+00:00,0.99795002,1.0021501,0.99734998,0.99970001,0.0
2019-02-06 00:00:00+00:00,1.00010002,1.0028,0.99860001,1.0023,0.0
2019-02-07 00:00:00+00:00,1.0026,1.00315,0.99994999,1.0021,0.0
2019-02-08 00:00:00+00:00,1.00235,1.003,0.99949998,1.0,0.0
2019-02-11 00:00:00+00:00,1.00014997,1.01,0.99879998,1.0037,0.0
2019-02-12 00:00:00+00:00,1.0039001,1.0094,1.0036,1.0063,0.0
2019-02-13 00:00:00+00:00,1.00655,1.0095,1.00425,1.0089999,0.0
2019-02-14 00:00:00+00:00,1.00925,1.01,1.0043499,1.0046999,0.0
2019-02-15 00:00:00+00:00,1.0048,1.0091,1.0044,1.005,0.0
2019-02-18 00:00:00+00:00,1.0057499,1.0058,1.00225,1.0041,0.0
2019-02-19 00:00:00+00:00,1.0043499,1.0062,1.000049949,1.001,0.0
2019-02-20 00:00:00+00:00,1.0010999,1.00225,0.99804997,1.00080001,0.0
2019-02-21 00:00:00+00:00,1.00094998,1.0024,0.99935001,1.00080001,0.0
2019-02-22 00:00:00+00:00,1.00125,1.00255,0.99865001,1.00010002,0.0
2019-02-25 00:00:00+00:00,1.00055003,1.0014,0.9982,1.00059998,0.0
2019-02-26 00:00:00+00:00,1.00080001,1.0021,0.99865001,0.99959999,0.0
2019-02-27 00:00:00+00:00,0.99994999,1.00185,0.99610001,1.0014,0.0
2019-02-28 00:00:00+00:00,1.00155,1.00185,0.99250001,0.99809998,0.0
2019-03-01 00:00:00+00:00,0.99839997,1.001,0.99624997,0.99879998,0.0
2019-03-04 00:00:00+00:00,0.99849999,1.0022,0.99720001,0.99879998,0.0
2019-03-05 00:00:00+00:00,0.99910003,1.0056,0.99814999,1.0039999,0.0
2019-03-06 00:00:00+00:00,1.0044,1.00595,1.0031,1.0048,0.0
2019-03-07 00:00:00+00:00,1.005,1.01255,1.00345,1.0111,0.0
2019-03-08 00:00:00+00:00,1.01135,1.01205,1.00685,1.0078,0.0
2019-03-11 00:00:00+00:00,1.00765,1.0121,1.00685,1.0104,0.0
2019-03-12 00:00:00+00:00,1.0107,1.0114,1.0062,1.0077,0.0
2019-03-13 00:00:00+00:00,1.0078501,1.0086,1.0025001,1.0038,0.0
2019-03-14 00:00:00+00:00,1.0038,1.00525,1.00265,1.0037,0.0
2019-03-15 00:00:00+00:00,1.0039999,1.00535,1.00105,1.0017,0.0
2019-03-18 00:00:00+00:00,1.0021501,1.0032001,0.99954998,1.0013,0.0
2019-03-19 00:00:00+00:00,1.0014,1.00185,0.99830002,0.99900001,0.0
2019-03-20 00:00:00+00:00,0.99919999,1.00115,0.98940003,0.99250001,0.0
2019-03-21 00:00:00+00:00,0.99260002,0.99470001,0.99024999,0.99190003,0.0
2019-03-22 00:00:00+00:00,0.99204999,0.99715,0.99129999,0.99349999,0.0
2019-03-25 00:00:00+00:00,0.99540001,0.99550003,0.99084997,0.99229997,0.0
2019-03-26 00:00:00+00:00,0.99250001,0.99535,0.99155003,0.99430001,0.0
2019-03-27 00:00:00+00:00,0.99449998,0.99675,0.99049997,0.99449998,0.0
2019-03-28 00:00:00+00:00,0.99484998,0.99744999,0.99400002,0.99550003,0.0
2019-03-29 00:00:00+00:00,0.99564999,0.99755001,0.99435002,0.99519998,0.0
2019-04-01 00:00:00+00:00,0.99440002,0.99965,0.99339998,0.99870002,0.0
2019-04-02 00:00:00+00:00,0.99895,1.00014997,0.99715,0.99790001,0.0
2019-04-03 00:00:00+00:00,0.99779999,0.9989,0.99519998,0.9982,0.0
2019-04-04 00:00:00+00:00,0.99825001,1.00055003,0.99694997,0.99959999,0.0
2019-04-05 00:00:00+00:00,1.000049949,1.00135,0.99895,0.99980003,0.0
2019-04-08 00:00:00+00:00,1.00020003,1.00080001,0.99765003,0.99870002,0.0
2019-04-09 00:00:00+00:00,0.99870002,1.001,0.99795002,0.99970001,0.0
2019-04-10 00:00:00+00:00,1.00010002,1.00345,0.99910003,1.0024,0.0
2019-04-11 00:00:00+00:00,1.0026,1.00475,1.00090003,1.003,0.0
2019-04-12 00:00:00+00:00,1.003,1.0036,0.99949998,1.0022,0.0
2019-04-15 00:00:00+00:00,1.0025001,1.0048,1.00080001,1.0038,0.0
2019-04-16 00:00:00+00:00,1.0039001,1.0082999,1.0031,1.0078,0.0
2019-04-17 00:00:00+00:00,1.0079499,1.0112,1.0066,1.0103,0.0
2019-04-18 00:00:00+00:00,1.0105,1.01605,1.00915,1.0154,0.0
2019-04-19 00:00:00+00:00,1.01545,1.01595,1.01295,1.0144,0.0
2019-04-22 00:00:00+00:00,1.0143,1.0162,1.01335,1.0153,0.0
2019-04-23 00:00:00+00:00,1.0156,1.0231,1.01505,1.02,0.0
2019-04-24 00:00:00+00:00,1.02005,1.0221,1.0168,1.0203,0.0
2019-04-25 00:00:00+00:00,1.0208,1.0229,1.0192,1.0202,0.0
2019-04-26 00:00:00+00:00,1.0205,1.02375,1.0183,1.0195,0.0
2019-04-29 00:00:00+00:00,1.0196,1.02165,1.0184,1.0195,0.0
2019-04-30 00:00:00+00:00,1.01965,1.0206,1.01735,1.019,0.0
2019-05-01 00:00:00+00:00,1.0193,1.01995,1.0126,1.0179,0.0
2019-05-02 00:00:00+00:00,1.0181,1.02045,1.0169,1.0191,0.0
2019-05-03 00:00:00+00:00,1.0195,1.02155,1.016,1.0164,0.0
2019-05-06 00:00:00+00:00,1.01655,1.0198,1.015,1.0177,0.0
2019-05-07 00:00:00+00:00,1.01795,1.0227,1.0159,1.0194,0.0
2019-05-08 00:00:00+00:00,1.0196,1.02095,1.01675,1.02,0.0
2019-05-09 00:00:00+00:00,1.0205,1.02125,1.0123,1.015,0.0
2019-05-10 00:00:00+00:00,1.0151,1.01605,1.01,1.0116,0.0
2019-05-13 00:00:00+00:00,1.0118,1.01245,1.00485,1.0063,0.0
2019-05-14 00:00:00+00:00,1.0065,1.00975,1.005,1.0085,0.0
2019-05-15 00:00:00+00:00,1.0087,1.0099,1.0053999,1.0087,0.0
2019-05-16 00:00:00+00:00,1.0087,1.0108,1.00725,1.0098,0.0
2019-05-17 00:00:00+00:00,1.01005,1.01225,1.0082999,1.0105,0.0
2019-05-20 00:00:00+00:00,1.01145,1.0122,1.0079,1.0082999,0.0
2019-05-21 00:00:00+00:00,1.0086499,1.0121,1.0081,1.0109,0.0
2019-05-22 00:00:00+00:00,1.0111,1.0121,1.0065,1.0095,0.0
2019-05-23 00:00:00+00:00,1.00965,1.0102,1.00225,1.0031,0.0
2019-05-24 00:00:00+00:00,1.00325,1.0044,1.00080001,1.0016,0.0
2019-05-27 00:00:00+00:00,1.00115,1.00635,1.00105,1.0037,0.0
2019-05-28 00:00:00+00:00,1.00385,1.00995,1.0033,1.0075001,0.0
2019-05-29 00:00:00+00:00,1.0075999,1.00875,1.0048,1.0075001,0.0
2019-05-30 00:00:00+00:00,1.008,1.00995,1.0068001,1.0075999,0.0
2019-05-31 00:00:00+00:00,1.0077,1.00835,1.0,1.00080001,0.0
2019-06-03 00:00:00+00:00,1.0014499,1.002,0.99094999,0.99239999,0.0
2019-06-04 00:00:00+00:00,0.99264997,0.99564999,0.99019998,0.99190003,0.0
2019-06-05 00:00:00+00:00,0.9921,0.99515003,0.9853,0.9946,0.0
2019-06-06 00:00:00+00:00,0.99470001,0.99620003,0.98790002,0.99110001,0.0
2019-06-07 00:00:00+00:00,0.99135,0.99515003,0.98580003,0.98760003,0.0
