datetime,Open,High,Low,Close,Volume
2019-01-01 00:00:00+00:00,1.27502,1.27567,1.27146,1.2738,0.0
2019-01-02 00:00:00+00:00,1.27523,1.27733,1.25846,1.27543,0.0
2019-01-03 00:00:00+00:00,1.25188,1.26382,1.25188,1.25219,0.0
2019-01-04 00:00:00+00:00,1.2629,1.27397,1.26178,1.26288,0.0
2019-01-07 00:00:00+00:00,1.27329,1.27877,1.27243,1.2735,0.0
2019-01-08 00:00:00+00:00,1.27869,1.27923,1.27149,1.27861,0.0
2019-01-09 00:00:00+00:00,1.27389,1.2803,1.27178,1.27379,0.0
2019-01-10 00:00:00+00:00,1.27995,1.28011,1.27306,1.27997,0.0
2019-01-11 00:00:00+00:00,1.27584,1.28375,1.27167,1.2754,0.0
2019-01-14 00:00:00+00:00,1.28498,1.29277,1.2821,1.28498,0.0
2019-01-15 00:00:00+00:00,1.28761,1.29166,1.27562,1.2875,0.0
2019-01-16 00:00:00+00:00,1.28728,1.28957,1.28273,1.28722,0.0
2019-01-17 00:00:00+00:00,1.28848,1.294,1.28361,1.28858,0.0
2019-01-18 00:00:00+00:00,1.2983,1.29938,1.28921,1.2984,0.0
2019-01-21 00:00:00+00:00,1.28535,1.29107,1.28317,1.28535,0.0
2019-01-22 00:00:00+00:00,1.28927,1.29671,1.28559,1.28917,0.0
2019-01-23 00:00:00+00:00,1.29567,1.30803,1.29458,1.29577,0.0
2019-01-24 00:00:00+00:00,1.30832,1.30959,1.30137,1.30822,0.0
2019-01-25 00:00:00+00:00,1.31122,1.31766,1.30635,1.31216,0.0
2019-01-28 00:00:00+00:00,1.32078,1.321,1.31387,1.32085,0.0
2019-01-29 00:00:00+00:00,1.316,1.31966,1.31315,1.31601,0.0
2019-01-30 00:00:00+00:00,1.30806,1.31199,1.30581,1.30804,0.0
2019-01-31 00:00:00+00:00,1.31168,1.31607,1.31012,1.31172,0.0
2019-02-01 00:00:00+00:00,1.31093,1.31148,1.30458,1.31094,0.0
2019-02-04 00:00:00+00:00,1.30786,1.30988,1.30422,1.30774,0.0
2019-02-05 00:00:00+00:00,1.30308,1.30514,1.29299,1.3031,0.0
2019-02-06 00:00:00+00:00,1.29584,1.29786,1.29299,1.29572,0.0
2019-02-07 00:00:00+00:00,1.29344,1.29948,1.28563,1.29344,0.0
2019-02-08 00:00:00+00:00,1.2949,1.29769,1.29246,1.29492,0.0
2019-02-11 00:00:00+00:00,1.29373,1.294,1.28601,1.29368,0.0
2019-02-12 00:00:00+00:00,1.28647,1.28966,1.28343,1.28641,0.0
