datetime,Open,High,Low,Close,Volume
2019-01-01 00:00:00+00:00,1.14943,1.155,1.1465,1.14931,0.0
2019-01-02 00:00:00+00:00,1.14613,1.1497,1.13457,1.14617,0.0
2019-01-03 00:00:00+00:00,1.13173,1.14091,1.13173,1.13181,0.0
2019-01-04 00:00:00+00:00,1.13909,1.14177,1.13482,1.13911,0.0
2019-01-07 00:00:00+00:00,1.14129,1.14745,1.14052,1.14104,0.0
2019-01-08 00:00:00+00:00,1.14793,1.14863,1.14247,1.14797,0.0
2019-01-09 00:00:00+00:00,1.14572,1.15401,1.14416,1.14561,0.0
2019-01-10 00:00:00+00:00,1.15552,1.15714,1.15115,1.15549,0.0
2019-01-11 00:00:00+00:00,1.15152,1.1539,1.14597,1.15101,0.0
2019-01-14 00:00:00+00:00,1.14628,1.14837,1.14516,1.14601,0.0
2019-01-15 00:00:00+00:00,1.14732,1.14916,1.13862,1.14729,0.0
2019-01-16 00:00:00+00:00,1.14141,1.14223,1.13789,1.14168,0.0
2019-01-17 00:00:00+00:00,1.1399,1.14077,1.13724,1.13981,0.0
2019-01-18 00:00:00+00:00,1.13919,1.14103,1.13542,1.13926,0.0
2019-01-21 00:00:00+00:00,1.13654,1.13882,1.1358,1.13656,0.0
2019-01-22 00:00:00+00:00,1.13696,1.13753,1.13368,1.13693,0.0
2019-01-23 00:00:00+00:00,1.13638,1.13932,1.13516,1.1364,0.0
2019-01-24 00:00:00+00:00,1.13871,1.13934,1.13132,1.13882,0.0
2019-01-25 00:00:00+00:00,1.13099,1.14116,1.13058,1.13135,0.0
2019-01-28 00:00:00+00:00,1.14127,1.14456,1.13909,1.1413,0.0
2019-01-29 00:00:00+00:00,1.14297,1.14506,1.14117,1.143,0.0
2019-01-30 00:00:00+00:00,1.14351,1.14503,1.14086,1.14354,0.0
2019-01-31 00:00:00+00:00,1.14855,1.15137,1.14506,1.14877,0.0
2019-02-01 00:00:00+00:00,1.14508,1.14884,1.14351,1.14495,0.0
2019-02-04 00:00:00+00:00,1.14572,1.14626,1.14254,1.14553,0.0
2019-02-05 00:00:00+00:00,1.14358,1.1443,1.14033,1.14363,0.0
2019-02-06 00:00:00+00:00,1.14088,1.1411,1.13754,1.14099,0.0
2019-02-07 00:00:00+00:00,1.13663,1.13701,1.13261,1.1366,0.0
2019-02-08 00:00:00+00:00,1.13399,1.1351,1.13218,1.13388,0.0
2019-02-11 00:00:00+00:00,1.13243,1.13314,1.12734,1.13243,0.0
2019-02-12 00:00:00+00:00,1.12803,1.13199,1.12589,1.1279,0.0
2019-02-13 00:00:00+00:00,1.13327,1.13443,1.12829,1.13347,0.0
2019-02-14 00:00:00+00:00,1.12641,1.13083,1.12506,1.12649,0.0
2019-02-15 00:00:00+00:00,1.12947,1.12982,1.12349,1.12954,0.0
2019-02-18 00:00:00+00:00,1.12948,1.13341,1.12948,1.1298,0.0
2019-02-19 00:00:00+00:00,1.13121,1.13419,1.1277,1.1312,0.0
2019-02-20 00:00:00+00:00,1.1343,1.13696,1.13259,1.1343,0.0
2019-02-21 00:00:00+00:00,1.13464,1.13658,1.13226,1.13464,0.0
2019-02-22 00:00:00+00:00,1.13398,1.13558,1.13187,1.1343,0.0
2019-02-25 00:00:00+00:00,1.13402,1.13675,1.1338,1.13422,0.0
2019-02-26 00:00:00+00:00,1.13662,1.13786,1.13465,1.13675,0.0
2019-02-27 00:00:00+00:00,1.13942,1.14038,1.13639,1.13932,0.0
2019-02-28 00:00:00+00:00,1.13779,1.1422,1.13608,1.13802,0.0
2019-03-01 00:00:00+00:00,1.13726,1.14089,1.13543,1.13735,0.0
2019-03-04 00:00:00+00:00,1.13753,1.13759,1.13106,1.13759,0.0
2019-03-05 00:00:00+00:00,1.13383,1.13392,1.12932,1.13374,0.0
2019-03-06 00:00:00+00:00,1.13062,1.1325,1.12917,1.13071,0.0
2019-03-07 00:00:00+00:00,1.13125,1.13199,1.12088,1.1314,0.0
2019-03-08 00:00:00+00:00,1.1202,1.12445,1.11861,1.11983,0.0
2019-03-11 00:00:00+00:00,1.1231,1.12575,1.12226,1.12324,0.0
2019-03-12 00:00:00+00:00,1.12589,1.12943,1.12502,1.12592,0.0
2019-03-13 00:00:00+00:00,1.12868,1.13138,1.1279,1.12874,0.0
2019-03-14 00:00:00+00:00,1.13329,1.13359,1.12947,1.13311,0.0
2019-03-15 00:00:00+00:00,1.13076,1.1343,1.13022,1.13084,0.0
2019-03-18 00:00:00+00:00,1.13199,1.13598,1.12347,1.13198,0.0
2019-03-19 00:00:00+00:00,1.13356,1.13636,1.13343,1.13362,0.0
2019-03-20 00:00:00+00:00,1.13531,1.13675,1.13365,1.13549,0.0
2019-03-21 00:00:00+00:00,1.143,1.14399,1.13551,1.14279,0.0
2019-03-22 00:00:00+00:00,1.1374,1.13921,1.12756,1.1375,0.0
2019-03-25 00:00:00+00:00,1.12961,1.13317,1.12905,1.12959,0.0
2019-03-26 00:00:00+00:00,1.13145,1.13289,1.12796,1.13158,0.0
2019-03-27 00:00:00+00:00,1.12745,1.12855,1.12427,1.12748,0.0
2019-03-28 00:00:00+00:00,1.12514,1.1263,1.12152,1.12518,0.0
2019-03-29 00:00:00+00:00,1.12295,1.12461,1.12109,1.123,0.0
2019-04-01 00:00:00+00:00,1.12235,1.12502,1.12099,1.12238,0.0
2019-04-02 00:00:00+00:00,1.1206,1.1214,1.11846,1.12057,0.0
2019-04-03 00:00:00+00:00,1.12029,1.1255,1.12025,1.12039,0.0
2019-04-04 00:00:00+00:00,1.12453,1.12499,1.12093,1.12469,0.0
2019-04-05 00:00:00+00:00,1.12246,1.12415,1.12116,1.12259,0.0
2019-04-08 00:00:00+00:00,1.12221,1.12741,1.12155,1.12196,0.0
2019-04-09 00:00:00+00:00,1.12564,1.1288,1.12564,1.12564,0.0
2019-04-10 00:00:00+00:00,1.12649,1.12829,1.1231,1.1267,0.0
2019-04-11 00:00:00+00:00,1.12761,1.12874,1.12561,1.12765,0.0
2019-04-12 00:00:00+00:00,1.12594,1.1325,1.12583,1.12608,0.0
2019-04-15 00:00:00+00:00,1.13037,1.13225,1.12994,1.13051,0.0
2019-04-16 00:00:00+00:00,1.13044,1.1315,1.1286,1.13049,0.0
2019-04-17 00:00:00+00:00,1.12852,1.13237,1.12818,1.1285,0.0
2019-04-18 00:00:00+00:00,1.13007,1.1306,1.12377,1.12971,0.0
2019-04-19 00:00:00+00:00,1.12361,1.12511,1.12331,1.1236,0.0
2019-04-22 00:00:00+00:00,1.12445,1.12638,1.12367,1.12445,0.0
2019-04-23 00:00:00+00:00,1.12589,1.12613,1.11934,1.1259,0.0
2019-04-24 00:00:00+00:00,1.12245,1.12246,1.11831,1.12244,0.0
2019-04-25 00:00:00+00:00,1.1157,1.1164,1.11217,1.11535,0.0
2019-04-26 00:00:00+00:00,1.11371,1.11728,1.1123,1.11368,0.0
2019-04-29 00:00:00+00:00,1.1149,1.11699,1.11455,1.11503,0.0
2019-04-30 00:00:00+00:00,1.11842,1.12296,1.11766,1.11852,0.0
2019-05-01 00:00:00+00:00,1.12183,1.125,1.12144,1.1216,0.0
2019-05-02 00:00:00+00:00,1.12018,1.12182,1.11736,1.12008,0.0
2019-05-03 00:00:00+00:00,1.11726,1.12007,1.11413,1.11736,0.0
2019-05-06 00:00:00+00:00,1.11871,1.12045,1.11799,1.11858,0.0
2019-05-07 00:00:00+00:00,1.12045,1.12196,1.11761,1.12018,0.0
2019-05-08 00:00:00+00:00,1.11896,1.1215,1.11896,1.11911,0.0
2019-05-09 00:00:00+00:00,1.11975,1.1251,1.11757,1.11983,0.0
2019-05-10 00:00:00+00:00,1.12186,1.12524,1.12186,1.12221,0.0
2019-05-13 00:00:00+00:00,1.12367,1.12634,1.12241,1.12365,0.0
2019-05-14 00:00:00+00:00,1.12324,1.12461,1.12049,1.12325,0.0
2019-05-15 00:00:00+00:00,1.12036,1.12227,1.11804,1.12045,0.0
2019-05-16 00:00:00+00:00,1.12095,1.12244,1.11743,1.12072,0.0
2019-05-17 00:00:00+00:00,1.11748,1.11844,1.11574,1.11736,0.0
2019-05-20 00:00:00+00:00,1.11653,1.1177,1.11513,1.11653,0.0
2019-05-21 00:00:00+00:00,1.11694,1.11832,1.11424,1.11686,0.0
2019-05-23 00:00:00+00:00,1.11551,1.11728,1.11095,1.11555,0.0
2019-05-24 00:00:00+00:00,1.11838,1.1212,1.11781,1.11846,0.0
2019-05-27 00:00:00+00:00,1.12064,1.12183,1.11881,1.12096,0.0
2019-05-28 00:00:00+00:00,1.11936,1.11995,1.11718,1.11938,0.0
2019-05-29 00:00:00+00:00,1.11707,1.11757,1.11259,1.11707,0.0
2019-05-30 00:00:00+00:00,1.11383,1.1146,1.11185,1.11373,0.0
2019-05-31 00:00:00+00:00,1.11299,1.11794,1.11266,1.11311,0.0
2019-06-03 00:00:00+00:00,1.11734,1.1211,1.11622,1.11741,0.0
2019-06-04 00:00:00+00:00,1.12456,1.12778,1.12278,1.12463,0.0
